"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","OwnerId","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
94faf6b9-cc1d-43c6-993e-a812fe6d767c,fa5120b5-2a6e-48e4-b8ef-95844bdbb930,"#N/A","#N/A",1973-07-17,"#N/A","Susan Podlogar is MetLife’s Chief Human Resources Officer. She is an Executive Vice President and a member of the company’s Executive Group. She joined MetLife in July 2017 and oversees its global Human Resources strategies and practices with the goal of attracting, developing and retaining a workforce that creates value for MetLife customers and shareholders every day.",jmanningcongagdo+79@gmail.com,"#N/A","#N/A",Dora,"#N/A","#N/A",Sylas,"#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",90012,CA,1000 Elysian Park Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(109) 578-3576,"#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
956e8577-b235-415f-a1a4-3687d6f14821,4eb54d1b-5337-439d-a084-1a1f018e6beb,"#N/A",(03) 7668 7869,"#N/A",Sales,"#N/A",jmanningcongagdo+13@gmail.com,"#N/A",(03) 7668 7869,Marga,"#N/A","#N/A",Josiah,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0423 170 220,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,2028edef-a2c5-470e-9b91-496795d5b04c,(03) 7668 7869,"#N/A","#N/A",Sales Executive,Prodly,"#N/A","#N/A",false,false
95a8cf50-fcaf-4f01-b487-2f6eaa5041ef,0e1200fd-ebe0-4ddf-a6ac-0b932e5ca923,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+16@gmail.com,"#N/A","#N/A",Darsey,"#N/A","#N/A",Sterne,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 4074,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
95c22649-7eaf-47bd-83be-77f5ab868208,1ad637c2-4c0f-4c88-8473-8cd25f99be38,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+304@gmail.com,"#N/A","#N/A",Elvira,"#N/A","#N/A",Elmore,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,202-555-0109,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
96c74033-f45d-46b8-8aa0-a85919770b86,39ab561f-b981-4eba-a8b9-4b41b6d88e16,"#N/A","#N/A",1988-03-25,"#N/A","#N/A",jmanningcongagdo+183@gmail.com,"#N/A","#N/A",Darlene,"#N/A","#N/A",Morgen,"#N/A",Brighton,USA,"#N/A","#N/A","#N/A",80601,Colorado,3401 E Bromley Ln,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(719) 568-9547,"#N/A",Ms.,Client,Prodly,"#N/A","#N/A",false,false
97b1ff5f-9c88-4edb-b660-c0a3c86519a0,b49a4314-e491-4486-b08f-50bf2018d9c7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+338@gmail.com,"#N/A","#N/A",Lyndell,"#N/A","#N/A",Nolly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(297) 972-5262,"#N/A","#N/A",Executive Vice President and Chief Merchandising Officer,Prodly,"#N/A","#N/A",false,false
97d3c99b-2038-41ac-9ad6-7e160b93c862,9a1832cc-33a5-429a-a7ed-982ed965940c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+434@gmail.com,"#N/A","#N/A",Helena,"#N/A","#N/A",Cyrille,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 3917,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
97fa0cd1-e4d8-4233-963d-5fd986318ff7,a3ac041b-7cd9-4576-bd27-b5bf8de12671,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+388@gmail.com,"#N/A","#N/A",Garland,"#N/A","#N/A",Bryn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(202) 409-1770,"#N/A","#N/A","Executive Vice President, Deputy Group General Counsel",Prodly,"#N/A","#N/A",false,false
984b9f55-1f76-46a1-8c60-9aa097072c65,290a3628-f7c8-4c17-a72f-6bf104afbb62,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+27@gmail.com,"#N/A","#N/A",Rebekkah,"#N/A","#N/A",Conny,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,078 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
9879def9-c9df-41fe-a8bd-ea492615042d,0e00a6c0-ecbc-4d56-9461-4fbb988df7ff,"#N/A","#N/A","#N/A","#N/A","Ms. Seeger has been Executive Vice President and General Counsel of the Company since July 2014. Ms. Seeger joined American Express from McKesson Corporation, a health care services company, where she served as Executive Vice President, General Counsel and Chief Compliance Officer since 2006.",jmanningcongagdo+382@gmail.com,"#N/A","#N/A",Dee Dee,"#N/A","#N/A",Anatol,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(249) 826-9818,"#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
99060b27-7aff-475a-ab1d-e3394fb3f492,99d912bf-1555-48fc-aa0c-bb29f33ac04e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+560@gmail.com,"#N/A","#N/A",Audry,"#N/A","#N/A",Leonerd,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
99155c9d-98ac-4b6d-a518-d8f676ee9129,8d0da2da-775f-4aaa-82be-423c3321cb52,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+800@gmail.com,"#N/A","#N/A",Harrietta,"#N/A","#N/A",Gerard,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 4036,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
99200734-7b23-45ea-88ea-261091b5613d,0e00a6c0-ecbc-4d56-9461-4fbb988df7ff,"#N/A","#N/A","#N/A","#N/A","Chairman and Chief Executive Officer, American Express Company, April 2001 to present. Mr. Chenault joined American Express in 1981 and was named President of the U.S. division of American Express Travel Related Services Company, Inc. in 1993, Vice Chairman of American Express Company in 1995, President and Chief Operating Officer in 1997 and Chief Executive Officer in January 2001.",jmanningcongagdo+386@gmail.com,"#N/A","#N/A",Monique,"#N/A","#N/A",Elisha,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(270) 251-2235,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
99c5379e-5cb9-4699-a6c8-5fc99944c9a9,2ca9bc21-d8d4-4236-b639-5950da762cae,"#N/A","#N/A","#N/A","#N/A","Randall was named to his current position in 2007. Since then, AT&T has invested to become a global leader in the rapidly converging technology, media and telecommunications (TMT) space, providing integrated solutions that range from premium video entertainment, high-speed Internet and mobility to IP network services, security and the Internet of Things (IoT).",jmanningcongagdo+326@gmail.com,"#N/A","#N/A",Astra,"#N/A","#N/A",Ruben,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(879) 351-6700,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
9a249121-7db1-4834-934b-fd6d7abc6720,fb111073-37de-438d-b46b-e6cf0bc257c0,"#N/A","#N/A","#N/A","#N/A","Mr. Blackburn has served as Senior Vice President, Business Development, since April 2006. From June 2004 to April 2006, he was Vice President, Business Development, from July 2003 to June 2004, he was Vice President, European Customer Service and from November 2002 to July 2003, he was Vice President, Operations Integration.",jmanningcongagdo+346@gmail.com,"#N/A","#N/A",Donia,"#N/A","#N/A",Griffie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(725) 301-4559,"#N/A","#N/A",SVP Business Development,Prodly,"#N/A","#N/A",false,false
9a6beca6-423f-478c-9f35-ecefdd8d82b7,e3f3fd57-0b0e-414b-bc2b-bccce926853e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+653@gmail.com,"#N/A","#N/A",Ashlen,"#N/A","#N/A",Sollie,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 3979,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
9ba5550a-efdb-425e-a3b5-74080744b6c5,5545e9cc-3471-4c0d-9b1c-ae534ac25d97,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+702@gmail.com,"#N/A","#N/A",Jerrie,"#N/A","#N/A",Egon,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 3993,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9bcc910a-373a-428b-9ef1-d9f62352a02f,ae2887dd-8d5b-4de5-9624-8eb00c652fbe,"#N/A","#N/A","#N/A","#N/A","Jorge L. Figueredo is Executive Vice President of Human Resources of McKesson Corporation. The responsibilities of this position include talent acquisition, training and organizational development, compensation and benefits, diversity, community relations, and corporate communications and branding.",jmanningcongagdo+339@gmail.com,"#N/A","#N/A",Almeda,"#N/A","#N/A",Adrien,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(290) 294-7654,"#N/A","#N/A","EVP, Human Resources",Prodly,"#N/A","#N/A",false,false
9c0a4194-b838-4d7c-a7a8-2704117c06ab,e4608143-771c-4c9e-bd51-6fd49adb7fb0,"#N/A","#N/A","#N/A","#N/A","Don Liu is executive vice president and chief legal & risk officer for Target and a member of its executive leadership team. He oversees all legal, risk and compliance, corporate governance and governmental affairs matters for the company.",jmanningcongagdo+293@gmail.com,"#N/A","#N/A",Harriott,"#N/A","#N/A",Waverley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(438) 369-2472,"#N/A","#N/A",EVP and Chief Legal & Risk Officer,Prodly,"#N/A","#N/A",false,false
9c1f8ee7-020e-4998-9b62-66eaf4317f42,890efa99-a3c1-46df-8a3c-6cc930cda364,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+205@gmail.com,"#N/A","#N/A",Otha,"#N/A","#N/A",Jake,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(319)461-4462,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9c4992a7-0855-4ca6-9099-cbc29af681b1,8fc5e79f-f26e-4198-aaa7-05c516568035,"#N/A","#N/A",1968-11-08,"#N/A","Ms. Gagle is vice president and general counsel of Marathon Petroleum Corporation. She is also vice president and general counsel of MPLX GP LLC. She currently serves on the boards of directors of the Blanchard Valley Health Foundation and the Ronald McDonald House Charities of Northwest Ohio, and as a member of the University of Toledo paralegal studies advisory board.",jmanningcongagdo+268@gmail.com,"#N/A","#N/A",Blinni,"#N/A","#N/A",Batholomew,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(996) 965-3033,"#N/A","#N/A",VP and General Counsel,Prodly,"#N/A","#N/A",false,false
9c88abba-ff1f-43d5-9ef7-6aa5c0bdbf30,e56d33eb-944f-4d36-8c84-16b75626b30f,"#N/A","#N/A","#N/A","#N/A",Senior Vice President and General Counsel for GE,jmanningcongagdo+667@gmail.com,"#N/A","#N/A",Gwendolen,"#N/A","#N/A",Kory,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(789) 222-2376,"#N/A","#N/A",SVP & General Counsel,Prodly,"#N/A","#N/A",false,false
9d0bedf2-fe55-4129-98be-f224d4ff0b38,a41245b4-0044-49ea-840b-21d25d59d93d,"#N/A","#N/A","#N/A","#N/A","Kevin J. Mitchell is executive vice president, Finance, and chief financial officer for Phillips 66, a diversified energy manufacturing and logistics company. Reporting to the chairman and CEO, Mitchell leads the company’s treasury, accounting, auditing, tax and information technology operations.",jmanningcongagdo+775@gmail.com,"#N/A","#N/A",Cass,"#N/A","#N/A",Mannie,"#N/A",East Rutherford,USA,"#N/A","#N/A","#N/A",7073,NJ,1 Met Life Stadium Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(753) 983-6203,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9d0c4abe-24ad-4b9c-8c92-acb7e1921f54,f5522329-18d7-49f5-8f37-3e274880d97c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+661@gmail.com,"#N/A","#N/A",Patty,"#N/A","#N/A",Udale,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 3987,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9d4ca9c8-ee12-46b9-9138-69170b8d50df,e0f5121d-3da7-4efa-bb75-45e59cfdf2e2,"#N/A",(03) 6914 6514,"#N/A",Sales,"#N/A",jmanningcongagdo+99@gmail.com,"#N/A",(03) 6914 6514,Mabel,"#N/A","#N/A",Alva,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0424 405 164,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,2028edef-a2c5-470e-9b91-496795d5b04c,(03) 6914 6514,"#N/A","#N/A",VP of Sales,Prodly,"#N/A","#N/A",false,false
9db01883-82b8-4c0f-920d-aaf88b077671,e04c889d-030c-460b-a3a7-100eab77c45e,"#N/A","#N/A","#N/A","#N/A","Chris Houston leads all facets of operations, including pharmacies, call centers, client services and technology services, which helps bring safe and affordable medications within reach of patients and payers.",jmanningcongagdo+325@gmail.com,"#N/A","#N/A",Johnath,"#N/A","#N/A",Staffard,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(893) 633-7131,"#N/A","#N/A",EVP & COO,Prodly,"#N/A","#N/A",false,false
9dcdfc03-31c3-4f5b-a902-ae3631a5200b,0ab5a237-4d8c-481d-9615-1172872b98a4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+179@gmail.com,"#N/A","#N/A",Hannis,"#N/A","#N/A",Zedekiah,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(650) 974-1346,"#N/A","#N/A",Director,Prodly,"#N/A","#N/A",false,false
9e4afbdb-4944-4427-b235-37bddbd9fb15,c3021698-8d97-47ee-a6ba-954d86397e04,"#N/A","#N/A","#N/A","#N/A","John Albert Elway Jr. (born June 28, 1960) is a former American football quarterback and current executive vice president of football operations and general manager of the Denver Broncos of the National Football League (NFL).

Elway played college football at Stanford and his entire 16-year professional career with the Denver Broncos. At the time of his retirement in early 1999, Elway recorded the most victories by a starting quarterback and statistically was the second most prolific passer in NFL history. He was also a prolific rusher of the ball, being one of only two players ever to score a rushing touchdown in four different Super Bowls (the other being Thurman Thomas) and the only quarterback to do so.[1][2",jmanningcongagdo+319@gmail.com,"#N/A","#N/A",Aleen,"#N/A","#N/A",Maxy,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(323) 574-0765,"#N/A","#N/A",EVP and President of Global Operations,Prodly,"#N/A","#N/A",false,false
9ef8c62a-6a88-4240-bcc6-467d088220a9,4eb54d1b-5337-439d-a084-1a1f018e6beb,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+498@gmail.com,"#N/A","#N/A",Cher,"#N/A","#N/A",Austin,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 3930,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9f235ddd-1868-406f-be4e-d38aab9c5dca,b73c6c38-2e2c-43d6-9aaf-0a9529d32cfe,"#N/A","#N/A","#N/A","#N/A",Carole White is looking at moving forward with our products and will act as the champion for us.,info@salesforce.com,"#N/A","#N/A",Carole,"#N/A","#N/A",White,Employee Referral,Toronto,Canada,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(415) 555-1212,4056e914-9bb6-40ff-b610-2c542873283f,"#N/A",VP Sales,"#N/A","#N/A","#N/A",false,false
9f5cc2a0-1615-48c3-9199-bc1f7dfb1041,43053e8c-e8ad-4ba9-845c-97ec8a7dd261,"#N/A","#N/A","#N/A","#N/A","Mary K. W. Jones is Senior Vice President and General Counsel, Deere & Company, a position she has held since January 2013. Jones is the company's Chief Legal Officer and has executive management responsibility for the Law and Patent departments and Deere & Company's Center for Global Business Conduct.",jmanningcongagdo+39@gmail.com,"#N/A","#N/A",Corella,"#N/A","#N/A",Georas,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(392) 999-8377,"#N/A","#N/A",SVP and General Counsel,Prodly,"#N/A","#N/A",false,false
9f97b692-42c0-4d2a-a6d0-58947afde5fa,42284129-6b3e-403e-a504-bf1e806619d1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+606@gmail.com,"#N/A","#N/A",Fay,"#N/A","#N/A",Linc,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",77240,TX,6051 Northridge Park,"#N/A",Houston,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,"#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
a0d7baf2-fb5e-407f-80fe-8862bb75bb6f,b56d5001-f48c-4c8f-be38-6b2e31aa2ed0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+752@gmail.com,"#N/A","#N/A",Veradis,"#N/A","#N/A",Steven,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 4015,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
a1117104-aa0a-42bc-9fbd-d96c293944a5,adfab389-fd01-4db1-9258-0c5232f8792a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+360@gmail.com,"#N/A","#N/A",Mellisa,"#N/A","#N/A",Alfie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(312)659-4517,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
a1361879-ad59-4d6e-9275-c2acb9d2624a,aad22831-2b42-494e-8ad3-ee13d0306426,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+626@gmail.com,"#N/A","#N/A",Carole,"#N/A","#N/A",Kane,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,+33 0 1 42 14 20 00,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
a19e93aa-c184-4f19-913e-1420931a35c7,4e4f864e-ef19-41ed-83f4-598b64e7e818,"#N/A","#N/A",1973-12-17,"#N/A","#N/A",jmanningcongagdo+564@gmail.com,"#N/A","#N/A",Christen,"#N/A","#N/A",Ase,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,+41 22 343 80 14,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
a1e2bcc9-95da-462a-89c4-649b8a211d70,01af61d3-dfd1-44ba-829d-dca08e063c12,"#N/A",(07) 7004 7881,"#N/A",Sales,"#N/A",jmanningcongagdo+51@gmail.com,"#N/A",(07) 7004 7881,Madalyn,"#N/A","#N/A",Tris,"#N/A",Algester,Australia,"#N/A","#N/A","#N/A",4115,QLD,16 Hinterland Cr,0424 175 439,Algester,Australia,"#N/A","#N/A","#N/A","#N/A",4115,QLD,16 Hinterland Cr,2028edef-a2c5-470e-9b91-496795d5b04c,(07) 7004 7881,"#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
a2167d54-24e9-4d91-980e-42a9e9d52103,0a883748-93e5-4c05-8219-1c61d0e3e268,"#N/A",(02) 6817 6366,"#N/A",Finance,"#N/A",jmanningcongagdo+48@gmail.com,"#N/A",(02) 6817 6366,Eve,"#N/A","#N/A",Hillel,"#N/A",Kensington,Australia,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,0411 837 195,Kensington,Australia,"#N/A","#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,2028edef-a2c5-470e-9b91-496795d5b04c,(02) 6817 6366,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a26e4fd8-535b-4e15-adcb-e3d9fe947bb2,f115b172-5cef-43b6-80e5-7dc6fb7cb545,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+133@gmail.com,"#N/A","#N/A",Marika,"#N/A","#N/A",Siegfried,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(502) 259-4392,"#N/A","#N/A",Chief Human Resources Officer,Prodly,"#N/A","#N/A",false,false
a3a56153-1844-4264-be00-d30c93f3d7dc,73f84547-18f1-47a4-bc94-5ca75d9f6b1c,"#N/A","#N/A",1992-09-04,"#N/A","Xuong Nguyen was appointed as Chief Operating Officer of the Company in October 2015. Prior to that he served as Executive Vice President of the FCM Division of INTL FCStone Financial Inc., a subsidiary of the Company, as well as Chief Operating Officer of additional subsidiaries of the Company.",jmanningcongagdo+271@gmail.com,"#N/A","#N/A",Emmeline,"#N/A","#N/A",Sterling,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,201 Sussex Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(581) 384-1645,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
